Date,Commodity,Price
2024-07-07,Gram,68.79
2024-07-08,Gram,67.75
2024-07-09,Gram,69.78
2024-07-10,Gram,67.01
2024-07-11,Gram,65.98
2024-07-12,Gram,71.32
2024-07-13,Gram,71.42
2024-07-14,Gram,67.2
2024-07-15,Gram,72.38
2024-07-16,Gram,67.88
2024-07-17,Gram,70.61
2024-07-18,Gram,72.39
2024-07-19,Gram,69.91
2024-07-20,Gram,71.45
2024-07-21,Gram,68.6
2024-07-22,Gram,69.63
2024-07-23,Gram,69.68
2024-07-24,Gram,68.12
2024-07-25,Gram,69.9
2024-07-26,Gram,65.85
2024-07-27,Gram,69.08
2024-07-28,Gram,69.76
2024-07-29,Gram,69.91
2024-07-30,Gram,70.01
2024-07-31,Gram,70.61
2024-08-01,Gram,72.29
2024-08-02,Gram,73.53
2024-08-03,Gram,69.01
2024-08-04,Gram,67.4
2024-08-05,Gram,67.93
2024-08-06,Gram,69.65
2024-08-07,Gram,70.1
2024-08-08,Gram,68.89
2024-08-09,Gram,67.36
2024-08-10,Gram,69.92
2024-08-11,Gram,71.87
2024-08-12,Gram,73.15
2024-08-13,Gram,69.73
2024-08-14,Gram,70.2
2024-08-15,Gram,68.69
2024-08-16,Gram,71.41
2024-08-17,Gram,68.99
2024-08-18,Gram,73.28
2024-08-19,Gram,66.23
2024-08-20,Gram,70.54
2024-08-21,Gram,72.54
2024-08-22,Gram,72.21
2024-08-23,Gram,79.76
2024-08-24,Gram,72.75
2024-08-25,Gram,68.71
2024-08-26,Gram,71.45
2024-08-27,Gram,66.42
2024-08-28,Gram,71.52
2024-08-29,Gram,69.27
2024-08-30,Gram,74.53
2024-08-31,Gram,70.14
2024-09-01,Gram,71.44
2024-09-02,Gram,69.89
2024-09-03,Gram,77.02
2024-09-04,Gram,70.84
2024-09-05,Gram,77.3
2024-09-06,Gram,74.24
2024-09-07,Gram,73.24
2024-09-08,Gram,72.89
2024-09-09,Gram,72.96
2024-09-10,Gram,65.99
2024-09-11,Gram,70.92
2024-09-12,Gram,74.28
2024-09-13,Gram,71.59
2024-09-14,Gram,67.5
2024-09-15,Gram,71.54
2024-09-16,Gram,76.79
2024-09-17,Gram,75.4
2024-09-18,Gram,71.45
2024-09-19,Gram,74.47
2024-09-20,Gram,70.49
2024-09-21,Gram,66.45
2024-09-22,Gram,68.76
2024-09-23,Gram,76.19
2024-09-24,Gram,70.65
2024-09-25,Gram,70.71
2024-09-26,Gram,70.5
2024-09-27,Gram,77.08
2024-09-28,Gram,76.2
2024-09-29,Gram,77.94
2024-09-30,Gram,70.77
2024-10-01,Gram,72.09
2024-10-02,Gram,66.61
2024-10-03,Gram,75.54
2024-10-04,Gram,67.56
2024-10-05,Gram,71.66
2024-10-06,Gram,67.67
2024-10-07,Gram,69.14
2024-10-08,Gram,68.35
2024-10-09,Gram,68.98
2024-10-10,Gram,69.13
2024-10-11,Gram,69.04
2024-10-12,Gram,73.13
2024-10-13,Gram,67.25
2024-10-14,Gram,71.17
2024-10-15,Gram,74.09
2024-10-16,Gram,68.84
2024-10-17,Gram,68.16
2024-10-18,Gram,69.55
2024-10-19,Gram,73.71
2024-10-20,Gram,70.68
2024-10-21,Gram,68.44
2024-10-22,Gram,71.41
2024-10-23,Gram,66.57
2024-10-24,Gram,71.85
2024-10-25,Gram,70.95
2024-10-26,Gram,68.73
2024-10-27,Gram,67.06
2024-10-28,Gram,66.83
2024-10-29,Gram,71.01
2024-10-30,Gram,73.01
2024-10-31,Gram,67.33
2024-11-01,Gram,70.53
2024-11-02,Gram,62.81
2024-11-03,Gram,67.23
2024-11-04,Gram,68.8
2024-11-05,Gram,66.07
2024-11-06,Gram,65.9
2024-11-07,Gram,66.61
2024-11-08,Gram,69.4
2024-11-09,Gram,67.87
2024-11-10,Gram,61.62
2024-11-11,Gram,61.87
2024-11-12,Gram,66.32
2024-11-13,Gram,69.41
2024-11-14,Gram,59.7
2024-11-15,Gram,66.34
2024-11-16,Gram,66.16
2024-11-17,Gram,71.8
2024-11-18,Gram,66.38
2024-11-19,Gram,68.58
2024-11-20,Gram,67.75
2024-11-21,Gram,60.83
2024-11-22,Gram,69.42
2024-11-23,Gram,67.65
2024-11-24,Gram,68.42
2024-11-25,Gram,78.56
2024-11-26,Gram,60.42
2024-11-27,Gram,71.74
2024-11-28,Gram,65.59
2024-11-29,Gram,67.2
2024-11-30,Gram,66.09
2024-12-01,Gram,64.84
2024-12-02,Gram,64.29
2024-12-03,Gram,66.88
2024-12-04,Gram,61.22
2024-12-05,Gram,67.91
2024-12-06,Gram,64.29
2024-12-07,Gram,62.03
2024-12-08,Gram,63.96
2024-12-09,Gram,68.96
2024-12-10,Gram,63.47
2024-12-11,Gram,66.03
2024-12-12,Gram,62.64
2024-12-13,Gram,66.99
2024-12-14,Gram,66.65
2024-12-15,Gram,70.02
2024-12-16,Gram,63.83
2024-12-17,Gram,66.24
2024-12-18,Gram,64.41
2024-12-19,Gram,67.88
2024-12-20,Gram,61.71
2024-12-21,Gram,65.98
2024-12-22,Gram,63.04
2024-12-23,Gram,63.31
2024-12-24,Gram,63.65
2024-12-25,Gram,64.01
2024-12-26,Gram,62.79
2024-12-27,Gram,63.66
2024-12-28,Gram,67.62
2024-12-29,Gram,65.72
2024-12-30,Gram,65.25
2024-12-31,Gram,61.15
2023-01-01,Tur,93.11
2023-01-02,Tur,98.78
2023-01-03,Tur,98.68
2023-01-04,Tur,100.61
2023-01-05,Tur,94.52
2023-01-06,Tur,95.78
2023-01-07,Tur,91.69
2023-01-08,Tur,95.57
2023-01-09,Tur,99.88
2023-01-10,Tur,95.63
2023-01-11,Tur,99.09
2023-01-12,Tur,96.73
2023-01-13,Tur,98.41
2023-01-14,Tur,94.14
2023-01-15,Tur,97.97
2023-01-16,Tur,88.88
2023-01-17,Tur,97.43
2023-01-18,Tur,93.24
2023-01-19,Tur,101.88
2023-01-20,Tur,100.73
2023-01-21,Tur,99.94
2023-01-22,Tur,103.24
2023-01-23,Tur,95.96
2023-01-24,Tur,104.18
2023-01-25,Tur,101.87
2023-01-26,Tur,98.5
2023-01-27,Tur,102.75
2023-01-28,Tur,96.15
2023-01-29,Tur,97.13
2023-01-30,Tur,97.91
2023-01-31,Tur,98.28
2023-02-01,Tur,96.83
2023-02-02,Tur,103.79
2023-02-03,Tur,99.48
2023-02-04,Tur,101.44
2023-02-05,Tur,98.8
2023-02-06,Tur,95.17
2023-02-07,Tur,101.57
2023-02-08,Tur,95.15
2023-02-09,Tur,100.8
2023-02-10,Tur,97.03
2023-02-11,Tur,107.22
2023-02-12,Tur,104.11
2023-02-13,Tur,101.81
2023-02-14,Tur,105.41
2023-02-15,Tur,99.2
2023-02-16,Tur,103.48
2023-02-17,Tur,102.57
2023-02-18,Tur,102.88
2023-02-19,Tur,106.02
2023-02-20,Tur,104.51
2023-02-21,Tur,103.3
2023-02-22,Tur,97.58
2023-02-23,Tur,99.77
2023-02-24,Tur,102.39
2023-02-25,Tur,103.15
2023-02-26,Tur,99.59
2023-02-27,Tur,110.32
2023-02-28,Tur,107.74
2023-03-01,Tur,105.1
2023-03-02,Tur,103.62
2023-03-03,Tur,102.87
2023-03-04,Tur,100.75
2023-03-05,Tur,103.94
2023-03-06,Tur,104.58
2023-03-07,Tur,100.17
2023-03-08,Tur,105.0
2023-03-09,Tur,103.62
2023-03-10,Tur,98.46
2023-03-11,Tur,101.7
2023-03-12,Tur,103.13
2023-03-13,Tur,110.12
2023-03-14,Tur,106.22
2023-03-15,Tur,100.63
2023-03-16,Tur,106.18
2023-03-17,Tur,100.16
2023-03-18,Tur,108.13
2023-03-19,Tur,103.55
2023-03-20,Tur,104.77
2023-03-21,Tur,109.1
2023-03-22,Tur,101.34
2023-03-23,Tur,101.09
2023-03-24,Tur,103.6
2023-03-25,Tur,108.54
2023-03-26,Tur,100.94
2023-03-27,Tur,97.07
2023-03-28,Tur,104.28
2023-03-29,Tur,107.36
2023-03-30,Tur,109.37
2023-03-31,Tur,104.45
2023-04-01,Tur,104.66
2023-04-02,Tur,109.42
2023-04-03,Tur,100.41
2023-04-04,Tur,104.91
2023-04-05,Tur,106.7
2023-04-06,Tur,107.54
2023-04-07,Tur,104.71
2023-04-08,Tur,106.4
2023-04-09,Tur,98.88
2023-04-10,Tur,104.42
2023-04-11,Tur,107.8
2023-04-12,Tur,103.54
2023-04-13,Tur,106.7
2023-04-14,Tur,107.91
2023-04-15,Tur,105.58
2023-04-16,Tur,107.16
2023-04-17,Tur,103.8
2023-04-18,Tur,106.1
2023-04-19,Tur,108.59
2023-04-20,Tur,107.26
2023-04-21,Tur,105.06
2023-04-22,Tur,107.52
2023-04-23,Tur,109.02
2023-04-24,Tur,100.75
2023-04-25,Tur,110.4
2023-04-26,Tur,105.94
2023-04-27,Tur,108.25
2023-04-28,Tur,110.58
2023-04-29,Tur,102.89
2023-04-30,Tur,104.89
2023-05-01,Tur,106.17
2023-05-02,Tur,104.7
2023-05-03,Tur,112.26
2023-05-04,Tur,104.5
2023-05-05,Tur,105.41
2023-05-06,Tur,107.69
2023-05-07,Tur,103.48
2023-05-08,Tur,105.9
2023-05-09,Tur,108.04
2023-05-10,Tur,106.09
2023-05-11,Tur,106.81
2023-05-12,Tur,105.49
2023-05-13,Tur,102.53
2023-05-14,Tur,108.03
2023-05-15,Tur,112.32
2023-05-16,Tur,107.1
2023-05-17,Tur,107.71
2023-05-18,Tur,109.1
2023-05-19,Tur,103.2
2023-05-20,Tur,112.1
2023-05-21,Tur,107.58
2023-05-22,Tur,111.85
2023-05-23,Tur,104.73
2023-05-24,Tur,112.36
2023-05-25,Tur,109.2
2023-05-26,Tur,108.51
2023-05-27,Tur,107.52
2023-05-28,Tur,106.05
2023-05-29,Tur,110.36
2023-05-30,Tur,107.15
2023-05-31,Tur,100.79
2023-06-01,Tur,103.3
2023-06-02,Tur,106.06
2023-06-03,Tur,107.51
2023-06-04,Tur,106.37
2023-06-05,Tur,110.15
2023-06-06,Tur,100.6
2023-06-07,Tur,106.84
2023-06-08,Tur,100.9
2023-06-09,Tur,108.59
2023-06-10,Tur,105.98
2023-06-11,Tur,107.47
2023-06-12,Tur,103.56
2023-06-13,Tur,109.94
2023-06-14,Tur,109.17
2023-06-15,Tur,107.74
2023-06-16,Tur,105.54
2023-06-17,Tur,107.61
2023-06-18,Tur,103.69
2023-06-19,Tur,108.31
2023-06-20,Tur,110.63
2023-06-21,Tur,108.83
2023-06-22,Tur,103.36
2023-06-23,Tur,106.56
2023-06-24,Tur,101.53
2023-06-25,Tur,107.06
2023-06-26,Tur,106.62
2023-06-27,Tur,99.58
2023-06-28,Tur,101.63
2023-06-29,Tur,104.19
2023-06-30,Tur,104.06
2023-07-01,Tur,101.26
2023-07-02,Tur,105.98
2023-07-03,Tur,105.48
2023-07-04,Tur,104.06
2023-07-05,Tur,102.3
2023-07-06,Tur,107.62
2023-07-07,Tur,109.36
2023-07-08,Tur,102.86
2023-07-09,Tur,102.38
2023-07-10,Tur,105.6
2023-07-11,Tur,102.97
2023-07-12,Tur,103.53
2023-07-13,Tur,106.08
2023-07-14,Tur,98.04
2023-07-15,Tur,107.63
2023-07-16,Tur,103.8
2023-07-17,Tur,102.25
2023-07-18,Tur,103.12
2023-07-19,Tur,103.17
2023-07-20,Tur,98.0
2023-07-21,Tur,107.57
2023-07-22,Tur,103.11
2023-07-23,Tur,104.22
2023-07-24,Tur,105.64
2023-07-25,Tur,99.62
2023-07-26,Tur,104.0
2023-07-27,Tur,101.67
2023-07-28,Tur,104.91
2023-07-29,Tur,95.88
2023-07-30,Tur,101.86
2023-07-31,Tur,100.24
2023-08-01,Tur,103.24
2023-08-02,Tur,103.25
2023-08-03,Tur,99.6
2023-08-04,Tur,99.48
2023-08-05,Tur,101.17
2023-08-06,Tur,98.71
2023-08-07,Tur,103.81
2023-08-08,Tur,100.06
2023-08-09,Tur,92.34
2023-08-10,Tur,99.82
2023-08-11,Tur,97.72
2023-08-12,Tur,95.83
2023-08-13,Tur,96.89
2023-08-14,Tur,100.82
2023-08-15,Tur,104.36
2023-08-16,Tur,101.2
2023-08-17,Tur,98.32
2023-08-18,Tur,101.4
2023-08-19,Tur,98.53
2023-08-20,Tur,97.71
2023-08-21,Tur,96.21
2023-08-22,Tur,94.3
2023-08-23,Tur,98.27
2023-08-24,Tur,99.8
2023-08-25,Tur,98.92
2023-08-26,Tur,97.84
2023-08-27,Tur,96.13
2023-08-28,Tur,100.68
2023-08-29,Tur,94.78
2023-08-30,Tur,100.94
2023-08-31,Tur,95.49
2023-09-01,Tur,96.12
2023-09-02,Tur,93.86
2023-09-03,Tur,96.64
2023-09-04,Tur,100.95
2023-09-05,Tur,99.45
2023-09-06,Tur,100.72
2023-09-07,Tur,99.23
2023-09-08,Tur,94.24
2023-09-09,Tur,96.44
2023-09-10,Tur,94.97
2023-09-11,Tur,101.19
2023-09-12,Tur,93.49
2023-09-13,Tur,99.64
2023-09-14,Tur,99.52
2023-09-15,Tur,102.22
2023-09-16,Tur,95.38
2023-09-17,Tur,98.63
2023-09-18,Tur,103.22
2023-09-19,Tur,94.41
2023-09-20,Tur,91.54
2023-09-21,Tur,90.39
2023-09-22,Tur,98.06
2023-09-23,Tur,90.16
2023-09-24,Tur,94.58
2023-09-25,Tur,96.89
2023-09-26,Tur,96.02
2023-09-27,Tur,96.63
2023-09-28,Tur,95.91
2023-09-29,Tur,98.97
2023-09-30,Tur,92.17
2023-10-01,Tur,92.88
2023-10-02,Tur,92.49
2023-10-03,Tur,97.19
2023-10-04,Tur,97.29
2023-10-05,Tur,95.84
2023-10-06,Tur,97.93
2023-10-07,Tur,90.74
2023-10-08,Tur,99.17
2023-10-09,Tur,98.63
2023-10-10,Tur,96.17
2023-10-11,Tur,99.2
2023-10-12,Tur,88.79
2023-10-13,Tur,92.08
2023-10-14,Tur,91.35
2023-10-15,Tur,95.62
2023-10-16,Tur,90.21
2023-10-17,Tur,95.53
2023-10-18,Tur,97.28
2023-10-19,Tur,95.15
2023-10-20,Tur,93.83
2023-10-21,Tur,89.92
2023-10-22,Tur,90.25
2023-10-23,Tur,96.45
2023-10-24,Tur,94.94
2023-10-25,Tur,92.4
2023-10-26,Tur,91.17
2023-10-27,Tur,86.26
2023-10-28,Tur,89.04
2023-10-29,Tur,97.9
2023-10-30,Tur,88.25
2023-10-31,Tur,92.57
2023-11-01,Tur,94.94
2023-11-02,Tur,88.08
2023-11-03,Tur,92.32
2023-11-04,Tur,94.5
2023-11-05,Tur,91.65
2023-11-06,Tur,100.14
2023-11-07,Tur,86.45
2023-11-08,Tur,94.56
2023-11-09,Tur,90.8
2023-11-10,Tur,93.56
2023-11-11,Tur,92.5
2023-11-12,Tur,88.91
2023-11-13,Tur,91.73
2023-11-14,Tur,85.4
2023-11-15,Tur,92.72
2023-11-16,Tur,91.74
2023-11-17,Tur,92.7
2023-11-18,Tur,93.9
2023-11-19,Tur,91.77
2023-11-20,Tur,91.06
2023-11-21,Tur,87.91
2023-11-22,Tur,88.37
2023-11-23,Tur,94.01
2023-11-24,Tur,94.71
2023-11-25,Tur,89.64
2023-11-26,Tur,90.44
2023-11-27,Tur,87.54
2023-11-28,Tur,93.73
2023-11-29,Tur,92.16
2023-11-30,Tur,95.95
2023-12-01,Tur,87.45
2023-12-02,Tur,88.91
2023-12-03,Tur,90.7
2023-12-04,Tur,91.91
2023-12-05,Tur,89.29
2023-12-06,Tur,87.29
2023-12-07,Tur,92.52
2023-12-08,Tur,92.01
2023-12-09,Tur,87.07
2023-12-10,Tur,93.86
2023-12-11,Tur,93.28
2023-12-12,Tur,90.15
2023-12-13,Tur,89.96
2023-12-14,Tur,91.36
2023-12-15,Tur,87.1
2023-12-16,Tur,89.76
2023-12-17,Tur,83.19
2023-12-18,Tur,92.27
2023-12-19,Tur,84.94
2023-12-20,Tur,94.12
2023-12-21,Tur,88.62
2023-12-22,Tur,88.96
2023-12-23,Tur,87.71
2023-12-24,Tur,88.73
2023-12-25,Tur,93.84
2023-12-26,Tur,82.12
2023-12-27,Tur,93.42
2023-12-28,Tur,90.61
2023-12-29,Tur,85.98
2023-12-30,Tur,86.38
2023-12-31,Tur,94.64
2024-01-01,Tur,86.78
2024-01-02,Tur,86.17
2024-01-03,Tur,93.06
2024-01-04,Tur,90.68
2024-01-05,Tur,86.86
2024-01-06,Tur,90.34
2024-01-07,Tur,86.64
2024-01-08,Tur,93.04
2024-01-09,Tur,92.94
2024-01-10,Tur,91.38
2024-01-11,Tur,90.9
2024-01-12,Tur,95.12
2024-01-13,Tur,89.87
2024-01-14,Tur,86.35
2024-01-15,Tur,91.28
2024-01-16,Tur,96.22
2024-01-17,Tur,86.96
2024-01-18,Tur,88.96
2024-01-19,Tur,91.33
2024-01-20,Tur,89.96
2024-01-21,Tur,87.22
2024-01-22,Tur,93.57
2024-01-23,Tur,97.21
2024-01-24,Tur,90.89
2024-01-25,Tur,87.64
2024-01-26,Tur,85.75
2024-01-27,Tur,91.23
2024-01-28,Tur,93.82
2024-01-29,Tur,91.99
2024-01-30,Tur,90.61
2024-01-31,Tur,88.91
2024-02-01,Tur,87.46
2024-02-02,Tur,93.3
2024-02-03,Tur,93.6
2024-02-04,Tur,86.29
2024-02-05,Tur,95.76
2024-02-06,Tur,92.78
2024-02-07,Tur,95.33
2024-02-08,Tur,87.18
2024-02-09,Tur,87.18
2024-02-10,Tur,90.9
2024-02-11,Tur,92.93
2024-02-12,Tur,96.89
2024-02-13,Tur,93.69
2024-02-14,Tur,90.93
2024-02-15,Tur,88.66
2024-02-16,Tur,95.51
2024-02-17,Tur,89.01
2024-02-18,Tur,96.87
2024-02-19,Tur,91.22
2024-02-20,Tur,96.93
2024-02-21,Tur,94.29
2024-02-22,Tur,91.93
2024-02-23,Tur,90.87
2024-02-24,Tur,91.5
2024-02-25,Tur,93.9
2024-02-26,Tur,92.95
2024-02-27,Tur,91.03
2024-02-28,Tur,92.41
2024-02-29,Tur,93.24
2024-03-01,Tur,86.72
2024-03-02,Tur,94.58
2024-03-03,Tur,90.37
2024-03-04,Tur,89.96
2024-03-05,Tur,88.46
2024-03-06,Tur,88.24
2024-03-07,Tur,89.67
2024-03-08,Tur,91.71
2024-03-09,Tur,99.81
2024-03-10,Tur,92.48
2024-03-11,Tur,94.71
2024-03-12,Tur,95.49
2024-03-13,Tur,94.79
2024-03-14,Tur,94.28
2024-03-15,Tur,91.04
2024-03-16,Tur,99.1
2024-03-17,Tur,100.28
2024-03-18,Tur,89.93
2024-03-19,Tur,92.03
2024-03-20,Tur,94.38
2024-03-21,Tur,92.45
2024-03-22,Tur,96.98
2024-03-23,Tur,93.4
2024-03-24,Tur,102.2
2024-03-25,Tur,99.41
2024-03-26,Tur,96.6
2024-03-27,Tur,99.17
2024-03-28,Tur,99.53
2024-03-29,Tur,94.65
2024-03-30,Tur,94.02
2024-03-31,Tur,96.83
2024-04-01,Tur,99.31
2024-04-02,Tur,97.27
2024-04-03,Tur,92.25
2024-04-04,Tur,94.71
2024-04-05,Tur,97.03
2024-04-06,Tur,97.15
2024-04-07,Tur,103.43
2024-04-08,Tur,93.49
2024-04-09,Tur,99.3
2024-04-10,Tur,102.38
2024-04-11,Tur,104.86
2024-04-12,Tur,96.97
2024-04-13,Tur,99.8
2024-04-14,Tur,100.17
2024-04-15,Tur,99.18
2024-04-16,Tur,98.43
2024-04-17,Tur,100.18
2024-04-18,Tur,91.41
2024-04-19,Tur,101.19
2024-04-20,Tur,99.66
2024-04-21,Tur,98.75
2024-04-22,Tur,105.7
2024-04-23,Tur,97.67
2024-04-24,Tur,98.63
2024-04-25,Tur,105.95
2024-04-26,Tur,97.62
2024-04-27,Tur,98.6
2024-04-28,Tur,99.95
2024-04-29,Tur,103.05
2024-04-30,Tur,101.29
2024-05-01,Tur,96.93
2024-05-02,Tur,99.35
2024-05-03,Tur,99.27
2024-05-04,Tur,101.0
2024-05-05,Tur,102.65
2024-05-06,Tur,102.76
2024-05-07,Tur,96.32
2024-05-08,Tur,104.98
2024-05-09,Tur,102.68
2024-05-10,Tur,106.22
2024-05-11,Tur,103.54
2024-05-12,Tur,105.65
2024-05-13,Tur,103.88
2024-05-14,Tur,106.66
2024-05-15,Tur,104.32
2024-05-16,Tur,102.6
2024-05-17,Tur,109.85
2024-05-18,Tur,105.84
2024-05-19,Tur,105.03
2024-05-20,Tur,99.61
2024-05-21,Tur,99.71
2024-05-22,Tur,104.59
2024-05-23,Tur,104.29
2024-05-24,Tur,102.14
2024-05-25,Tur,104.54
2024-05-26,Tur,109.02
2024-05-27,Tur,106.47
2024-05-28,Tur,101.09
2024-05-29,Tur,104.31
2024-05-30,Tur,102.37
2024-05-31,Tur,103.75
2024-06-01,Tur,103.8
2024-06-02,Tur,103.74
2024-06-03,Tur,101.53
2024-06-04,Tur,105.04
2024-06-05,Tur,103.87
2024-06-06,Tur,96.89
2024-06-07,Tur,111.97
2024-06-08,Tur,109.2
2024-06-09,Tur,104.93
2024-06-10,Tur,106.24
2024-06-11,Tur,102.79
2024-06-12,Tur,111.51
2024-06-13,Tur,112.24
2024-06-14,Tur,107.14
2024-06-15,Tur,109.86
2024-06-16,Tur,107.43
2024-06-17,Tur,103.01
2024-06-18,Tur,105.91
2024-06-19,Tur,107.65
2024-06-20,Tur,106.01
2024-06-21,Tur,106.83
2024-06-22,Tur,107.32
2024-06-23,Tur,107.47
2024-06-24,Tur,107.98
2024-06-25,Tur,104.75
2024-06-26,Tur,105.89
2024-06-27,Tur,104.29
2024-06-28,Tur,111.19
2024-06-29,Tur,102.04
2024-06-30,Tur,111.92
2024-07-01,Tur,112.72
2024-07-02,Tur,107.76
2024-07-03,Tur,100.96
2024-07-04,Tur,107.78
2024-07-05,Tur,108.77
2024-07-06,Tur,106.03
2024-07-07,Tur,107.61
2024-07-08,Tur,113.84
2024-07-09,Tur,111.34
2024-07-10,Tur,106.66
2024-07-11,Tur,104.74
2024-07-12,Tur,108.64
2024-07-13,Tur,109.07
2024-07-14,Tur,111.28
2024-07-15,Tur,108.27
2024-07-16,Tur,111.5
2024-07-17,Tur,115.85
2024-07-18,Tur,112.57
2024-07-19,Tur,110.06
2024-07-20,Tur,109.73
2024-07-21,Tur,109.29
2024-07-22,Tur,113.98
2024-07-23,Tur,108.63
2024-07-24,Tur,110.72
2024-07-25,Tur,110.81
2024-07-26,Tur,109.22
2024-07-27,Tur,106.67
2024-07-28,Tur,111.83
2024-07-29,Tur,110.74
2024-07-30,Tur,112.49
2024-07-31,Tur,109.45
2024-08-01,Tur,114.77
2024-08-02,Tur,108.54
2024-08-03,Tur,116.36
2024-08-04,Tur,106.04
2024-08-05,Tur,112.64
2024-08-06,Tur,112.82
2024-08-07,Tur,109.05
2024-08-08,Tur,112.76
2024-08-09,Tur,115.38
2024-08-10,Tur,104.93
2024-08-11,Tur,113.14
2024-08-12,Tur,104.19
2024-08-13,Tur,108.82
2024-08-14,Tur,116.64
2024-08-15,Tur,110.05
2024-08-16,Tur,108.31
2024-08-17,Tur,111.27
2024-08-18,Tur,118.1
2024-08-19,Tur,106.44
2024-08-20,Tur,108.81
2024-08-21,Tur,116.48
2024-08-22,Tur,117.59
2024-08-23,Tur,111.73
2024-08-24,Tur,108.35
2024-08-25,Tur,118.37
2024-08-26,Tur,116.89
2024-08-27,Tur,114.16
2024-08-28,Tur,109.71
2024-08-29,Tur,112.01
2024-08-30,Tur,111.69
2024-08-31,Tur,113.18
2024-09-01,Tur,116.55
2024-09-02,Tur,114.84
2024-09-03,Tur,108.98
2024-09-04,Tur,116.34
2024-09-05,Tur,113.16
2024-09-06,Tur,114.28
2024-09-07,Tur,116.62
2024-09-08,Tur,108.88
2024-09-09,Tur,112.11
2024-09-10,Tur,110.62
2024-09-11,Tur,107.5
2024-09-12,Tur,113.24
2024-09-13,Tur,119.72
2024-09-14,Tur,106.66
2024-09-15,Tur,112.07
2024-09-16,Tur,114.07
2024-09-17,Tur,112.5
2024-09-18,Tur,111.78
2024-09-19,Tur,108.2
2024-09-20,Tur,112.77
2024-09-21,Tur,109.78
2024-09-22,Tur,105.46
2024-09-23,Tur,115.58
2024-09-24,Tur,114.85
2024-09-25,Tur,112.1
2024-09-26,Tur,112.6
2024-09-27,Tur,115.1
2024-09-28,Tur,112.52
2024-09-29,Tur,114.52
2024-09-30,Tur,110.88
2024-10-01,Tur,115.67
2024-10-02,Tur,112.66
2024-10-03,Tur,112.24
2024-10-04,Tur,107.8
2024-10-05,Tur,112.43
2024-10-06,Tur,109.03
2024-10-07,Tur,109.56
2024-10-08,Tur,108.98
2024-10-09,Tur,108.18
2024-10-10,Tur,117.7
2024-10-11,Tur,115.26
2024-10-12,Tur,116.98
2024-10-13,Tur,107.49
2024-10-14,Tur,111.31
2024-10-15,Tur,107.16
2024-10-16,Tur,108.89
2024-10-17,Tur,108.16
2024-10-18,Tur,114.57
2024-10-19,Tur,109.6
2024-10-20,Tur,113.93
2024-10-21,Tur,112.47
2024-10-22,Tur,117.5
2024-10-23,Tur,106.08
2024-10-24,Tur,114.22
2024-10-25,Tur,113.81
2024-10-26,Tur,107.38
2024-10-27,Tur,113.25
2024-10-28,Tur,111.16
2024-10-29,Tur,109.39
2024-10-30,Tur,107.52
2024-10-31,Tur,107.76
2024-11-01,Tur,115.98
2024-11-02,Tur,109.75
2024-11-03,Tur,112.01
2024-11-04,Tur,107.21
2024-11-05,Tur,107.16
2024-11-06,Tur,112.66
2024-11-07,Tur,105.27
2024-11-08,Tur,107.99
2024-11-09,Tur,109.24
2024-11-10,Tur,109.39
2024-11-11,Tur,108.42
2024-11-12,Tur,110.05
2024-11-13,Tur,110.85
2024-11-14,Tur,110.88
2024-11-15,Tur,105.62
2024-11-16,Tur,107.63
2024-11-17,Tur,111.97
2024-11-18,Tur,110.97
2024-11-19,Tur,104.07
2024-11-20,Tur,109.14
2024-11-21,Tur,102.05
2024-11-22,Tur,108.02
2024-11-23,Tur,113.47
2024-11-24,Tur,104.83
2024-11-25,Tur,105.07
2024-11-26,Tur,109.76
2024-11-27,Tur,102.73
2024-11-28,Tur,105.36
2024-11-29,Tur,108.94
2024-11-30,Tur,105.14
2024-12-01,Tur,106.22
2024-12-02,Tur,109.05
2024-12-03,Tur,107.98
2024-12-04,Tur,107.4
2024-12-05,Tur,105.47
2024-12-06,Tur,107.49
2024-12-07,Tur,105.89
2024-12-08,Tur,107.53
2024-12-09,Tur,104.55
2024-12-10,Tur,105.38
2024-12-11,Tur,102.84
2024-12-12,Tur,105.59
2024-12-13,Tur,103.15
2024-12-14,Tur,102.13
2024-12-15,Tur,106.13
2024-12-16,Tur,105.87
2024-12-17,Tur,107.47
2024-12-18,Tur,103.71
2024-12-19,Tur,106.11
2024-12-20,Tur,106.42
2024-12-21,Tur,105.99
2024-12-22,Tur,102.06
2024-12-23,Tur,104.86
2024-12-24,Tur,105.39
2024-12-25,Tur,104.2
2024-12-26,Tur,97.8
2024-12-27,Tur,104.43
2024-12-28,Tur,110.46
2024-12-29,Tur,102.63
2024-12-30,Tur,101.4
2024-12-31,Tur,104.59
2023-01-01,Urad,31.92
2023-01-02,Urad,34.7
2023-01-03,Urad,27.49
2023-01-04,Urad,33.6
2023-01-05,Urad,33.32
2023-01-06,Urad,31.26
2023-01-07,Urad,32.85
2023-01-08,Urad,35.06
2023-01-09,Urad,34.73
2023-01-10,Urad,28.83
2023-01-11,Urad,34.86
2023-01-12,Urad,32.34
2023-01-13,Urad,32.89
2023-01-14,Urad,33.04
2023-01-15,Urad,32.5
2023-01-16,Urad,36.67
2023-01-17,Urad,32.98
2023-01-18,Urad,30.01
2023-01-19,Urad,32.33
2023-01-20,Urad,34.18
2023-01-21,Urad,37.47
2023-01-22,Urad,35.73
2023-01-23,Urad,31.51
